Average Microplastic,Year,Average of Merge1.Production,MP_Change,Yield_change,Average of distance,Name_En
813.0198624529999,2018,4.086799999999999,0,0,23.863570742859384,Brown-marbled grouper
56.223160107300004,2018,522,0,0,6.6308756080559945,Butter clam
230.17662589440005,2018,0.3399999999999999,1.0380001100937992,0.961538461538461,8.221624631776791,Caramote prawn
106.41752341339999,2018,3.920000000000001,0,0,6.323429965858396,Caribbean spiny lobster
162.6039724906,2018,1218.142,0,0,23.86357074285936,Caulerpa seaweeds
9.855523524599999,2018,371.97,894.9566840545455,-0.013237478777589008,35.430843862237275,Chilean flat oyster
9.855523524599999,2018,365595.16,894.9566840545455,0.07894193822562455,35.430843862237275,Chilean mussel
118.2099991826,2018,14339,0,0,9.798782634868285,Chinook(=Spring=King) salmon
9.855523524599999,2018,2295.75,-0.6908257097275806,2.0571133898437117,35.430843862237275,Cholga mussel
9.855523524599999,2018,1025.39,894.9566840545455,-0.0496672783554836,35.430843862237275,Choro mussel
1150.9894563686,2018,2892.7794000000113,3.4025167175259985,-0.8671396754269826,8.609789162240984,"Clams, etc. nei"
1270.3996810219999,2018,3183.890360655738,136.906090046308,-0.20158058701000703,13.743072844240828,Cobia
196.73207468520005,2018,83191.94,1.5414222121052494,-0.24323444656482343,25.913182895086823,Coho(=Silver) salmon
,2018,,-1,-1,,Common dentex
1841.4130071552006,2018,346.7212499999996,1.5371911231614532,0.39903213331413373,8.2216246317768,Common edible cockle
460.3532517888,2018,72.42149999999994,1.5012300249867605,20.89283555018136,8.22162463177679,Common sole
177.021027636,2018,852925,0,-0.011148455551678123,16.39552192793637,Constricted tagelus
177.021027636,2018,300,0,-0.3227990970654628,16.39552192793637,Convict grouper
1150.8831294720003,2018,105.31600000000009,1.9743105603298465,0.4114096406209805,8.221624631776802,Corrugated venus
106.41752341339999,2018,2034.7550000000008,0,0,6.323429965858396,Cortez oyster
53.2087617067,2018,0,0,0,6.323429965858397,Crevalle jack
650.4158899623999,2018,41.095,0,0,23.863570742859363,Crimson snapper
,2018,,-1,0,,"Croakers, drums nei"
162.6039724906,2018,1.5,0,0,23.86357074285936,Crocus giant clam
1951.8836373297997,2018,166650.45523809546,2.2276182397932063,-0.6723268198793956,15.357334463385452,Cupped oysters nei
,2018,,0,-1,,Dark green nori
177.021027636,2018,52.884,0,-0.0009256985245498931,16.39552192793637,Diphos sanguin
177.021027636,2018,440,0,0.9555555555555556,16.39552192793637,Dotted gizzard shad
1062.3232944256001,2018,206488.0816705881,5.040023961074251,652.3442374634537,19.612474071825144,Elkhorn sea moss
162.6039724906,2018,0.19999999999999998,0,0,23.86357074285936,Elongate giant clam
162.6039724906,2018,12.299999999999999,0,0,23.86357074285936,Emperor red snapper
1040.2719644252,2018,1477038.4605263157,11.123893288727585,96.8374223591023,17.008358413705153,Eucheuma seaweeds nei
690.5298776831992,2018,150.15333333333305,0.6844840142267193,-0.03807282991470094,8.221624631776791,European eel
2071.5896330495984,2018,241.18588888888894,0.6507661295436006,0.19841880850863552,8.221624631776802,European flat oyster
230.17662589440002,2018,0,1.9743105603298452,0,8.221624631776791,European flounder
2585.151646545096,2018,850.2659385665529,0.06795759115698659,-0.6887488280559497,8.176275271157614,European seabass
460.3532517887999,2018,635.2999999999995,1.9743105603298445,0.18925496068887954,8.221624631776793,European whitefish
,2018,,-1,0,,False abalone
177.021027636,2018,400,0,-0.18533604887983707,16.39552192793637,"Filefishes, leatherjackets nei"
230.17662589440002,2018,246.19400000000013,1.9743105603298452,0.08608611258161339,8.221624631776793,Finfishes nei
221.7089720819,2018,1180.2325,2.2893856990122106,-0.7711840829778984,19.468324459112146,Flat and cupped oysters nei
9.855523524599999,2018,5,-0.7228883522971479,-0.14661204983785617,35.430843862237275,Flatfishes nei
516.6460277625999,2018,865.4163157894739,1.7632278264802586,1.1959288017147398,20.719129136576004,Flathead grey mullet
354.042055272,2018,27888,0,0.48831252001280817,16.39552192793637,Fleshy prawn
53.2087617067,2018,322,0,0,6.323429965858397,Florida pompano
162.6039724906,2018,0,0,0,23.86357074285936,Fluted giant clam
664.8329451078,2018,1329.9343783783784,0,-0.8662177149181771,23.05621411421904,Fourfinger threadfin
177.021027636,2018,3400,0,-0.1457286432160804,16.39552192793637,Fragile codium
650.4158899623999,2018,110105,0,0,23.86357074285937,Freshwater fishes nei
354.042055272,2018,134330,0,0.05524874898858575,16.39552192793637,Fusiform sargassum
,2018,,-1,-1,,Gasar cupped oyster
53.2087617067,2018,0,4836.1601551545455,0,6.323429965858397,Gastropods nei
162.6039724906,2018,1,0,0,23.86357074285936,Giant clams nei
162.6039724906,2018,8.647999999999998,0,0,23.863570742859363,Giant grouper
19.711047049199998,2018,0.755,894.9566840545455,-0.02580645161290339,35.430843862237275,Giant kelp
2793.1016426310016,2018,47205.31318497111,2.9070913046601703,4.4808872636119075,23.5182274450594,Giant tiger prawn
1434.2685170730992,2018,654.2229447852762,-0.26053349541620785,-0.7567232490471241,8.140107069436743,Gilthead seabream
177.021027636,2018,40,0,-0.23076923076923078,16.39552192793637,Globose clam
230.17662589440002,2018,3.8700000000000014,1.9743105603298452,-0.8963300294669165,8.221624631776793,Golden carpet shell
162.6039724906,2018,1.25,0,0,23.863570742859363,Golden trevally
177.021027636,2018,16,18.239191697787085,6.394957983193278,16.39552192793637,Goldlined seabream
1214.9165071974005,2018,178572.8243734937,7.639204500750993,-0.5977252933031594,16.848917302287962,Gracilaria seaweeds
177.021027636,2018,306.15,0,0.9060515502428089,16.39552192793637,Greasyback shrimp
690.5298776831992,2018,11.700000000000001,1.9743105603298419,-0.02797009138742725,8.221624631776791,Great Atlantic scallop
,2018,,-1,-1,,Great Mediterranean scallop
,2018,,-1,-1,,Greater amberjack
,2018,,-1,-1,,Green crab
177.021027636,2018,6800,0,0.10407533690534178,16.39552192793637,Green laver
177.021027636,2018,157712,0,0.03774280149497289,16.39552192793637,Green mud crab
1463.4357524153995,2018,15217.614666666661,4.248931987352554,1.654883401760894,23.86357074285935,Green mussel
230.17662589440002,2018,33.28999999999999,0.6575549363680605,134.8775510204081,8.221624631776793,Green seaweeds
,2018,,-1,0,,Green turtle
690.5298776832004,2018,1402.0133333333372,0.009643597654346595,1.2919741705795336,8.221624631776791,Grooved carpet shell
2998.9567805578017,2018,7336.652883435585,7.662304876269155,-0.389990434874609,22.947245734893293,Groupers nei
650.4158899623999,2018,238.5500000000001,0,0,23.86357074285937,"Groupers, seabasses nei"
177.021027636,2018,4450,0,0,16.39552192793637,Half-crenated ark
,2018,,-1,-1,,Hooded oyster
177.021027636,2018,0,0,0,16.39552192793637,Horned turban
162.6039724906,2018,0.03200000000000001,0,0,23.863570742859363,Humpback grouper
,2018,,-1,-1,,Indian backwater oyster
,2018,,-1,-1,,Indian white prawn
2941.288559976201,2018,6428.927193717286,12.332760589001653,783.1554558886437,23.707171814798162,Indo-Pacific swamp crab
177.021027636,2018,8500,0,1.0606060606060606,16.39552192793637,Inflated ark
177.021027636,2018,80,0,0,16.39552192793637,Jack and horse mackerels nei
650.4158899623999,2018,5.975,3.824948460052152,-0.9979311514916485,23.86357074285937,"Jacks, crevalles nei"
240.03214941900004,2018,3.7035714285714323,2.1012214646408878,-0.7208796780242966,10.165140291095398,Japanese abalone
177.021027636,2018,138229,0,-0.005539608198620134,16.39552192793637,Japanese amberjack
2372.476090063198,2018,75248.20554545424,1.850057815561719,-0.9147701695974189,8.66747357520369,Japanese carpet shell
,2018,,0,0,,Japanese eel
354.042055272,2018,24550.077,0,-0.056896542451431234,16.39552192793637,Japanese hard clam
,2018,,0,0,,Japanese isinglass
177.021027636,2018,848,0,0.04691358024691358,16.39552192793637,Japanese jack mackerel
708.0841105439999,2018,2874620.5,0,0.028995903357620083,16.39552192793637,Japanese kelp
708.0841105439999,2018,44190.5,0,-0.20378912091674023,16.39552192793637,Japanese sea cucumber
1047.7091106706,2018,21974.962967741936,0,-0.32560776828298243,19.045474733231636,Japanese seabass
177.021027636,2018,5100,0,-0.25066118131060827,16.39552192793637,Japanese seabream
975.6238349435997,2018,647.339333333333,6.237422690078227,-0.8976067513538508,23.863570742859388,John's snapper
177.021027636,2018,49500,0,-0.35006105487060307,16.39552192793637,Korean mussel
177.021027636,2018,22700,0,0.01593268886501969,16.39552192793637,Korean rockfish
1398.6139882271996,2018,2435.480978723412,2.3603126664131686,-0.7569672039998254,9.61292629920821,Kuruma prawn
177.021027636,2018,197980,0,0.11450123845980635,16.39552192793637,Large yellow croaker
,2018,,0,0,,Largemouth black bass
708.0841105439999,2018,213622.75,0,0.028013512895720193,16.39552192793637,Laver (Nori)
177.021027636,2018,47967,0,-0.21025075324760853,16.39552192793637,Lefteye flounders nei
,2018,,-1,0,,Longrayed whiptail
650.4158899623999,2018,71.32050000000002,0,0,23.863570742859363,Malabar grouper
106.41752341339999,2018,593,0,0,6.323429965858396,Mangrove cupped oyster
664.8329451078,2018,2062.2854054054055,3.616776046823493,0.36939576018357156,23.05621411421904,Mangrove red snapper
407.2508169787,2018,5323.0925333333325,0,-0.26241185145771473,11.695212345633315,Marine crabs nei
407.1976535303999,2018,23.1972,4.2617518235437295,4.496966824644548,9.31147760459807,Marine crustaceans nei
5594.349821010189,2018,12789.28377316294,5.421055814590755,-0.5881646003119924,19.015150056249524,Marine fishes nei
1036.2900015076002,2018,103765.3668852459,28.146790138971152,-0.14575522020924805,12.337349000484556,Marine molluscs nei
690.5298776832004,2018,24.050000000000004,0.2506150124933815,-0.9896970018918103,8.221624631776791,Meagre
460.3532517887999,2018,602.7999999999995,-0.3227180688704052,-0.7653612107491549,8.221624631776793,Mediterranean mussel
,2018,,-1,-1,,Mediterranean shore crab
650.4158899623999,2018,8316.65,0,0,23.86357074285937,Metapenaeus shrimps nei
177.021027636,2018,70,0,-0.3137254901960784,16.39552192793637,Mi-iuy (brown) croaker
4093.9334225558014,2018,147381.46665900372,42.09198515731117,43.318276313890934,23.63466503205717,Milkfish
487.8119174718,2018,14433.023000000001,0,0,23.86357074285936,Mozambique tilapia
650.4158899623999,2018,28.87900000000001,0,0,23.863570742859363,Mud spiny lobster
1667.5291572346005,2018,893.429127516781,1.9528841973622975,-0.941591883993783,9.8152661458116,Mullets nei
354.042055272,2018,0,0,-1,16.39552192793637,Natantian decapods nei
59.1049995913,2018,86176,0,0,9.798782634868285,New Zealand mussel
650.4158899623999,2018,25485.65,13.532732863856147,0,23.86357074285937,Nile tilapia
177.021027636,2018,2017790,0,0.16429993364299933,16.39552192793637,Nori nei
56.223160107300004,2018,18775,-0.27349209246390943,0,6.6308756080559945,Northern quahog(=Hard clam)
230.17662589440005,2018,0.84,1.9743105603298456,-0.5144508670520231,8.221624631776791,Octopuses nei
,2018,,-1,0,,"Octopuses, etc. nei"
177.021027636,2018,0,0,0,16.39552192793637,Okhotsk atka mackerel
,2018,,-1,-1,,Olive green cockle
,2018,,-1,-1,,Orange mud crab
502.2289726172,2018,152.8763846153846,26.29189749206934,0.6673857175758372,22.714640155948132,Orange-spotted grouper
177.021027636,2018,1,0,-0.5,16.39552192793637,Oriental cyclina
177.021027636,2018,17641,0,0.11243536385420608,16.39552192793637,Pacific bluefin tuna
177.021027636,2018,250,0,0.2315270935960591,16.39552192793637,Pacific chub mackerel
4030.84000873551,2018,17205.81305778897,1.4692298669592663,-0.22646837087706936,9.596031033852483,Pacific cupped oyster
133.0303850346,2018,30,0,0,13.941014142955664,Pacific lion's paw
,2018,,-1,0,,Palaemonid shrimps nei
516.6460277625999,2018,4.921894736842105,0,-0.5599951066652866,20.719129136576,Pearl oyster shells nei
177.021027636,2018,14465,0,-0.12349269829727928,16.39552192793637,Pen shells nei
1590.166568858799,2018,4627.915961538461,3.853630994097541,-0.2873752072182759,21.719559961718463,Penaeus shrimps nei
162.6039724906,2018,24863,0,0,23.86357074285936,Penguin wing oyster
,2018,,-1,-1,,Perlemoen abalone
19.711047049199998,2018,9997.74,894.9566840545453,0.20212535711193869,35.430843862237275,Peruvian calico scallop
,2018,,-1,-1,,Pink dentex
177.021027636,2018,66,0,0,16.39552192793637,Pink(=Humpback) salmon
,2018,,-1,-1,,Pod razor shell
177.021027636,2018,150000,0,0.0948905109489051,16.39552192793637,Pompano
1416.168221087999,2018,11367.488,18.915640352354245,0.12817856758031565,16.39552192793637,"Porgies, seabreams nei"
177.021027636,2018,116251,0,-0.029438039022516845,16.39552192793637,Portunus swimcrabs nei
162.6039724906,2018,0.7999999999999999,0,0,23.863570742859363,Potato grouper
177.021027636,2018,10,0,-0.5238095238095238,16.39552192793637,Pufferfishes nei
230.17662589440002,2018,0.8999999999999997,0,0,8.221624631776793,Purple dye murex
53.2087617067,2018,0.5,0,0,6.323429965858397,Queen conch
460.3532517888,2018,1.0700000000000003,1.974310560329845,-0.8287451984635082,8.22162463177679,Queen scallop
59.1049995913,2018,90,0,0,9.798782634868285,Rainbow abalone
3499.0796239830097,2018,9844.189999999993,1.9649408437113554,-0.5561942692921418,8.920249654984529,Rainbow trout
9.855523524599999,2018,1038.39,894.9566840545455,0.02321571100578416,35.430843862237275,Red abalone
389.8560744628003,2018,9254.777500000006,6.22540419640637,0.5731053803703872,7.582441461118144,Red drum
177.021027636,2018,11962,0,-0.3909058506033912,16.39552192793637,Red oyas
,2018,,-1,-1,,Red porgy
230.17662589440002,2018,1.2699999999999998,2.4150160652237083,-0.9997391661532141,8.221624631776793,Red seaweeds
,2018,,-1,-1,,Redbanded seabream
,2018,,0,0,,Redtail prawn
354.042055272,2018,8657.5,0,0.06757506628028855,16.39552192793637,Righteye flounders nei
,2018,,-1,-1,,River Plata mussel
177.021027636,2018,0,0,-1,16.39552192793637,Russell's snapper
,2018,,-1,-1,,Sabaki tilapia
56.223160107300004,2018,14000,0,0,6.6308756080559945,Salmonids nei
56.223160107300004,2018,545,0,0,6.6308756080559945,Sand gaper
487.8119174718,2018,76.97333333333333,4.685224474607039,0.5764012804291133,23.86357074285936,Sandfish
345.6905079579,2018,348716.0909090909,0,-0.8262958637663064,8.406265848034245,Scallops nei
177.021027636,2018,200,0,0.010101010101010102,16.39552192793637,"Scorpionfishes, redfishes nei"
920.7065035775992,2018,88.60974999999986,2.9657474137731237,0.25319038100715424,8.221624631776793,Sea belt
162.6039724906,2018,395,0,0,23.86357074285936,Sea cucumbers nei
,2018,,-1,-1,,Sea lettuces nei
2375.543651912098,2018,90842.478627451,2.301711944245952,-0.4500613424756944,8.815927879797531,Sea mussels nei
177.021027636,2018,239024,0,-0.06167954274229006,16.39552192793637,Sea snails
177.021027636,2018,43150,0,0.5335133982514749,16.39552192793637,Sea squirts nei
460.3532517887999,2018,28,3.076000220187597,-0.4789081885856079,8.221624631776793,Sea trout
354.042055272,2018,4497.5,0,-0.07999859672937708,16.39552192793637,Sea urchins nei
1204.1450546270005,2018,746.4173770491831,2.1119592080467466,-0.9158634613919687,8.271795647037292,Seaweeds nei
460.3532517888,2018,642.1499999999996,-0.008563146556718122,0.4990965500819399,8.22162463177679,Senegalese sole
,2018,,-1,-1,,Sharpsnout seabream
,2018,,-1,-1,,Shi drum
177.021027636,2018,60736,0,-0.033635640413683374,16.39552192793637,Silver seabream
162.6039724906,2018,2.27,0,0,23.86357074285936,Sixfinger threadfin
,2018,,-1,-1,,Slender wart weed
162.6039724906,2018,28708.200000000008,0,0,23.86357074285936,Slipper cupped oyster
162.6039724906,2018,0.19999999999999998,0,0,23.86357074285936,Smooth giant clam
990.040890089,2018,94.20847457627126,0,-0.008331846565565714,23.357262348627316,Snappers nei
177.021027636,2018,166.584,0,0.24610274976810992,16.39552192793637,"Snappers, jobfishes nei"
1477.8528075607992,2018,171.8291739130435,9.963083371835273,1.7194419213908234,23.538872968297504,Snubnose pompano
,2018,,-1,-1,,Sobaity seabream
230.17662589440002,2018,11.633000000000001,0.48715528016492265,1.217287715619937,8.221624631776793,Solen razor clams nei
230.17662589440002,2018,20,1.9743105603298452,0,8.221624631776793,Soles nei
186.2391467413,2018,8316.56,4.8444619813594745,-0.5531470919657646,11.401819417256576,South American rock mussel
,2018,,-1,-1,,Southern bluefin tuna
53.2087617067,2018,0,0,0,6.323429965858397,Southern white shrimp
,2018,,-1,-1,,Speckled shrimp
813.0198624529999,2018,121.7600000000001,43.180754107939485,4.9395121951219565,23.863570742859388,Spinefeet(=Rabbitfishes) nei
215.81273419730002,2018,43738.03277777777,10.72759705299846,-0.20440140467889456,17.04240488513676,Spiny eucheuma
,2018,,-1,-1,,Spirulina nei
650.4158899623999,2018,16.286,0,0,23.863570742859363,Spotted coralgrouper
230.17662589440005,2018,0.1400000000000001,-0.2564223599175385,-0.11392405063291079,8.221624631776791,Spotted seabass
,2018,,-1,0,,Sturgeons nei
531.063082908,2018,9078.333333333334,0,-0.03905864088631712,16.39552192793637,Tiger pufferfish
325.2079449812,2018,1249.07,0,0,23.863570742859352,"Tiger-dragon grouper, hybrid"
2086.4993035913994,2018,4307.430909090913,8.07934767583576,3.7588958634470213,21.55064376257602,Tilapias nei
703.6246516690999,2018,361.3305882352942,9.439328841494985,41.55955102889213,21.456100440133753,Tropical spiny lobsters nei
